Station,ID,Timestamp
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
2,13ecb9ab,"11240
"
3,13ecb9ab,"11513
"
1,13ecb9ab,"13765
"
2,13ecb9ab,"13946
"
3,13ecb9ab,"14147
"
1,13ecb9ab,"16385
"
2,13ecb9ab,"16388
"
3,13ecb9ab,"16397
"
